######################################
#  DATA/QEfromTTS/20ksamples2.5kV.txt
#  2018-05-14 13:03:34
#  20000
-0.001256	-0.003223	-0.003809	-0.002757	0.017950	-0.002636
-0.001674	-0.002775	-0.003791	-0.002232	0.024674	-0.003196
-0.001628	-0.003962	-0.003906	-0.003070	0.025670	-0.003348
-0.004150	-0.003516	-0.005023	-0.004186	0.026012	-0.003181
-0.005394	-0.002604	-0.005162	-0.004318	0.024089	-0.002344
-0.006738	-0.004101	-0.006557	-0.004218	0.020276	-0.001542
-0.005022	-0.003255	-0.007324	-0.004934	0.020875	0.000000
-0.004510	-0.002278	-0.008677	-0.004431	0.018927	0.000000
-0.005069	-0.002343	-0.010253	-0.006569	0.014174	-0.002679
-0.005241	-0.002636	-0.013951	-0.004919	0.013317	-0.001332
-0.004753	-0.001758	-0.014941	-0.007255	0.010091	-0.001065
-0.007720	-0.002888	-0.015346	-0.005228	0.004912	-0.002051
-0.008556	-0.003907	-0.017745	-0.007310	-0.001172	-0.001864
-0.010742	-0.006822	-0.013965	-0.006212	-0.002412	-0.001488
-0.013950	-0.005064	-0.020215	-0.007567	0.002009	-0.001465
-0.015360	-0.005697	-0.019308	-0.005692	0.008410	-0.002406
-0.018090	-0.003628	-0.014648	-0.007143	0.015376	-0.001758
-0.018555	-0.003838	-0.020508	-0.006594	0.017438	-0.002442
-0.022210	-0.005999	-0.019615	-0.007792	0.011524	-0.002735
-0.024740	-0.004790	-0.018741	-0.007927	0.016957	-0.001172
-0.029046	-0.006488	-0.017532	-0.008649	0.008727	-0.000279
-0.033269	-0.005023	-0.018234	-0.010506	0.005452	-0.000684
-0.035249	-0.006371	-0.017718	-0.011439	0.004103	-0.001998
-0.044364	-0.006696	-0.014676	-0.010395	0.003744	-0.002663
-0.050073	-0.006232	-0.016741	-0.010323	0.008670	-0.003516
-0.051483	-0.004789	-0.009021	-0.008540	0.011795	-0.000558
-0.033080	-0.004101	-0.009487	-0.006745	0.014404	-0.001923
-0.057199	-0.001813	-0.006603	-0.008265	0.014001	-0.001331
-0.059710	0.001395	-0.004981	-0.008984	0.012332	-0.000418
-0.058594	0.000390	-0.005273	-0.010602	0.013672	-0.002364
-0.055525	0.000325	-0.007115	-0.009989	0.010432	-0.001598
-0.054276	0.000293	-0.008184	-0.008928	0.011401	-0.005403
-0.023112	-0.000419	-0.008663	-0.010045	0.012252	-0.003829
-0.001367	-0.000326	-0.011384	-0.002344	0.012518	-0.003373
-0.002929	-0.000976	-0.010695	-0.001562	0.013012	-0.002344
-0.001395	0.000000	-0.008641	-0.001395	0.010920	0.001953
-0.002511	0.000558	-0.006836	-0.001116	0.006712	0.000000
-0.003628	0.001723	-0.010058	-0.002100	0.005246	-0.000925
-0.002929	0.002930	-0.011998	-0.002735	0.004533	-0.001628
-0.002093	0.004227	-0.008761	-0.001453	0.002663	-0.005090
0.000732	0.002176	-0.007719	-0.000903	0.003427	-0.006026
0.000000	0.003022	-0.007115	-0.001395	0.001332	-0.005487
0.000000	0.003353	-0.000558	-0.003266	0.000279	0.000325
-0.002930	0.002604	-0.004046	-0.002791	-0.002610	-0.000685
-0.003802	0.001953	-0.002757	-0.001953	-0.002735	-0.000558
-0.004883	-0.004771	-0.002051	-0.001395	-0.001066	-0.000558
-0.002790	-0.002790	-0.001724	-0.001865	0.000782	-0.001465
-0.003348	-0.004297	-0.000930	-0.001674	0.000390	-0.002930
-0.001465	-0.003516	-0.000837	-0.001954	0.001098	-0.003222
-0.001116	-0.003432	-0.004186	-0.001674	0.001451	-0.003729
0.000326	-0.001339	-0.001116	-0.003551	0.000000	-0.003196
0.000000	-0.001758	-0.001255	-0.001733	-0.002710	-0.000799
-0.001953	-0.001542	-0.001953	-0.003572	-0.002503	-0.000367
-0.001116	-0.002323	-0.002092	-0.002512	-0.004622	0.001804
-0.003209	-0.002051	-0.001172	-0.001542	-0.002930	0.000558
-0.002511	-0.001740	-0.002511	-0.001061	-0.001172	-0.000781
-0.000837	-0.002051	-0.001172	-0.003053	0.000956	-0.002321
-0.001378	-0.001954	-0.001465	-0.002068	0.000266	-0.004202
-0.000879	-0.001953	-0.001581	-0.002068	0.000925	-0.002929
-0.001395	-0.003711	-0.003255	-0.002232	-0.001674	-0.001953
-0.002930	-0.003223	-0.003446	-0.004186	-0.002232	-0.000781
-0.002232	-0.002344	-0.003223	-0.001953	-0.002930	0.000000
-0.003627	-0.001590	-0.002232	-0.001542	-0.002397	0.000293
-0.003906	-0.001953	-0.001674	-0.002511	-0.003255	-0.000651
-0.003243	-0.002669	-0.001378	-0.000617	-0.000308	-0.000586
-0.000837	-0.001933	-0.002325	-0.002051	0.000391	-0.000586
0.000279	-0.002051	-0.001395	-0.002197	0.001674	-0.004511
-0.000326	-0.001758	-0.001920	-0.002232	-0.000279	-0.002232
-0.001116	-0.000977	-0.002757	-0.001953	-0.001066	-0.002050
-0.002511	-0.002343	-0.002930	-0.003118	-0.001864	-0.000879
-0.004186	-0.001234	-0.003906	-0.002541	-0.003102	0.000000
-0.001953	-0.002093	-0.002084	-0.001395	-0.003196	-0.001332
-0.001953	-0.001757	-0.001628	-0.001821	-0.002467	0.000558
-0.001465	-0.001953	-0.002051	-0.002379	-0.001331	-0.001172
-0.001116	-0.001785	-0.001395	-0.003515	-0.001563	-0.001465
-0.002930	-0.002511	-0.002790	-0.002776	-0.001172	-0.001758
-0.000837	-0.002878	-0.003929	-0.003627	0.000732	-0.001465
-0.001953	-0.002832	-0.002929	-0.003906	-0.001187	-0.002198
-0.002233	-0.003264	-0.002512	-0.002374	-0.002278	-0.001065
-0.003348	-0.004060	-0.002637	-0.001234	-0.001378	-0.000732
-0.002408	-0.002708	-0.002604	-0.000558	-0.002041	-0.003293
-0.002372	-0.001542	-0.002930	-0.002127	-0.002220	-0.003295
-0.001674	-0.001171	-0.001758	-0.001953	-0.002427	-0.002071
-0.002233	-0.001758	-0.001953	-0.000558	-0.001865	0.000391
-0.003400	-0.001542	-0.002558	-0.001831	-0.002397	-0.001598
-0.000558	-0.001395	-0.002279	-0.000279	-0.001391	-0.000279
-0.001674	-0.000617	-0.001627	-0.002512	-0.002628	-0.000976
-0.000977	-0.002734	-0.001790	-0.000837	-0.001465	-0.001674
-0.000279	-0.002805	-0.002511	-0.001465	-0.000837	-0.005860
-0.000558	-0.001758	-0.003488	-0.001953	-0.000391	-0.003196
-0.001034	-0.001758	-0.002344	-0.000689	0.000000	-0.002375
-0.003348	-0.003348	-0.002563	-0.002343	0.000279	-0.002197
-0.001395	-0.002470	-0.003291	-0.001850	0.003660	-0.000732
-0.001627	-0.005190	-0.003907	-0.002232	0.006836	0.001172
-0.002651	-0.003055	-0.002790	-0.001395	0.006405	0.001953
-0.002511	-0.002050	-0.003939	-0.002623	0.006124	0.000000
-0.001855	-0.001549	-0.001674	-0.002158	0.001465	-0.001542
-0.002246	-0.002501	-0.001627	-0.001842	-0.002249	-0.002249
-0.002539	-0.004227	-0.000689	-0.000837	-0.023950	-0.002782
-0.000558	-0.001461	-0.001116	-0.000279	-0.074665	-0.002283
-0.000732	-0.000558	-0.001674	-0.000309	-0.176132	-0.000976
-0.002557	-0.001767	-0.000558	0.000000	-0.283416	0.000266
-0.003393	-0.000837	-0.002278	-0.000617	-0.332520	-0.000325
-0.002418	-0.002604	-0.003069	-0.001953	-0.337542	0.000000
-0.002233	-0.003580	-0.003255	-0.003979	-0.350656	-0.001395
-0.002344	-0.003180	-0.003874	-0.006697	-0.313743	-0.004492
-0.002247	-0.002714	-0.002930	-0.002623	-0.327193	-0.004262
-0.001116	-0.001757	-0.003488	-0.001233	-0.311285	-0.005184
-0.002093	-0.000879	-0.001116	-0.000558	-0.334555	-0.003729
-0.001465	-0.001953	-0.002279	0.000279	-0.311133	-0.001598
-0.002930	-0.001498	-0.001954	0.000309	-0.344509	0.000918
-0.001395	-0.001117	-0.001116	-0.000558	-0.339474	0.001332
-0.001117	-0.001758	-0.001465	-0.002129	-0.331410	0.001116
-0.003209	-0.002344	-0.001813	-0.004497	-0.361595	-0.001302
-0.003348	-0.002511	-0.002050	-0.005302	-0.349298	-0.002930
-0.006139	-0.002604	-0.001627	-0.003524	-0.120239	-0.005360
-0.002186	-0.002158	-0.002232	-0.001850	-0.338360	-0.006092
-0.002279	-0.003516	-0.002279	-0.002757	-0.349302	-0.006259
-0.000879	-0.002051	-0.001906	0.000308	-0.349581	-0.003125
0.000837	-0.001953	-0.000837	-0.001034	-0.308982	-0.002892
-0.000419	-0.001171	-0.001378	-0.001233	-0.370206	0.001302
-0.000698	-0.000586	-0.001488	-0.001953	-0.364347	0.003255
-0.000651	-0.002288	-0.001302	-0.000781	-0.352114	0.001953
-0.001674	-0.002930	-0.002092	-0.000925	-0.353976	0.002539
-0.004185	-0.003060	-0.003223	-0.003333	-0.331613	-0.000309
-0.004102	-0.003349	-0.003619	-0.002512	-0.324625	-0.001203
-0.004447	-0.001595	-0.003767	-0.003098	-0.333433	-0.003729
-0.003907	-0.002604	-0.001116	-0.001954	-0.345099	-0.003729
-0.001302	-0.000925	-0.002930	-0.002776	-0.351562	-0.006432
-0.000293	-0.003125	-0.000879	-0.001674	-0.355753	-0.004004
-0.000586	-0.001542	-0.004186	-0.001953	-0.354038	-0.002232
-0.001814	-0.002636	-0.004185	-0.002344	-0.348110	-0.002564
-0.001813	-0.004590	-0.005153	-0.002233	-0.325995	0.000267
-0.002790	-0.000977	-0.002376	-0.002232	-0.292257	0.001465
-0.001850	-0.002734	-0.001535	-0.003516	-0.287287	0.000000
-0.001464	-0.001270	-0.001809	-0.002878	-0.251480	0.000000
-0.001256	-0.001172	-0.000976	-0.002511	-0.171732	-0.001116
-0.000976	-0.000879	-0.002279	-0.003628	-0.108659	-0.002511
-0.001116	-0.000617	-0.003348	-0.002734	-0.060547	-0.004297
-0.000837	-0.001674	-0.004185	-0.003349	-0.023047	-0.003515
-0.002278	-0.002735	-0.003791	-0.001116	0.001450	-0.000266
-0.003628	-0.002344	-0.003767	-0.001395	0.005127	-0.001465
-0.004232	-0.002233	-0.001674	-0.002623	-0.005859	0.000267
-0.004604	-0.003255	-0.002232	-0.001674	-0.015858	0.000000
-0.003349	-0.003516	-0.002413	-0.003084	-0.013093	-0.001953
-0.002564	-0.004186	-0.003223	-0.002790	-0.005025	-0.001116
-0.001823	-0.002767	-0.002139	-0.001850	0.008049	-0.002050
-0.002197	-0.002279	-0.001395	-0.002158	0.017020	-0.002637
-0.003348	-0.001172	-0.001464	-0.001116	0.019988	-0.000837
-0.001488	-0.000279	-0.000879	0.001233	0.019602	-0.000670
0.000000	-0.000293	-0.001116	0.000000	0.010416	0.000000
-0.000651	-0.002344	-0.001675	-0.000558	0.005941	0.001066
-0.001465	-0.002930	-0.001395	-0.002232	-0.001116	0.000602
-0.002494	-0.002929	-0.003069	-0.003069	-0.002413	-0.000279
-0.002512	-0.002721	-0.004101	-0.003795	0.001172	-0.002232
-0.002637	-0.002051	-0.003767	-0.004520	0.005483	-0.002605
-0.002512	-0.002805	-0.003209	-0.001953	0.011960	-0.003363
-0.002412	-0.002604	-0.002883	-0.004009	0.014993	-0.005992
-0.001953	-0.002840	-0.001953	-0.002100	0.016566	-0.004492
-0.002929	-0.001172	-0.002372	-0.001116	0.015839	-0.003196
-0.001562	-0.002413	-0.001953	-0.002233	0.014584	-0.001674
-0.001442	-0.000586	-0.003102	-0.001395	0.011084	0.000000
-0.001116	-0.000837	-0.000651	-0.000558	0.011061	0.001395
-0.002344	-0.003125	-0.002068	0.000000	0.010387	0.000366
-0.002564	-0.000925	-0.001395	-0.000558	0.011186	0.000000
-0.001256	-0.000326	-0.002093	-0.001395	0.011896	0.000000
-0.002232	-0.001968	-0.001953	-0.001953	0.012175	-0.000418
-0.001674	-0.002604	-0.003223	-0.003055	0.009994	-0.001598
-0.002241	-0.003581	-0.003535	-0.003642	0.007783	-0.004927
-0.002929	-0.002051	-0.003441	-0.002159	0.008789	-0.004302
-0.002232	-0.002897	-0.002790	-0.001953	0.008681	-0.004009
-0.002511	-0.000308	-0.002799	-0.001340	0.009091	-0.001964
-0.002441	-0.000345	-0.001441	0.000000	0.009559	-0.001831
-0.002406	-0.000977	-0.000558	-0.000345	0.009487	-0.000279
-0.002278	-0.001395	-0.003076	-0.000645	0.011985	-0.000391
-0.002110	-0.002093	-0.001465	-0.002232	0.012329	0.000000
0.000000	-0.000651	-0.002409	-0.003296	0.013406	-0.000558
-0.002197	-0.001757	-0.003627	-0.003460	0.013423	-0.000879
-0.002511	-0.003070	-0.003200	-0.001953	0.012928	-0.002264
-0.003906	-0.002678	-0.001674	-0.001066	0.013672	-0.001395
-0.002598	-0.001757	-0.001967	-0.001116	0.011985	-0.002279
-0.002512	-0.001758	-0.001395	-0.001116	0.011718	-0.002197
-0.000977	-0.001465	-0.000326	-0.002467	0.011816	-0.001627
-0.000558	-0.000586	-0.002558	-0.001395	0.011604	-0.001953
-0.001814	-0.000977	-0.002930	-0.003245	0.012200	-0.000837
-0.001767	-0.003906	-0.000977	-0.002511	0.011681	-0.001233
-0.002930	-0.001953	-0.003255	-0.001542	0.013528	-0.000617
-0.002476	-0.002734	-0.002511	-0.001674	0.013998	-0.001395
-0.002511	-0.002279	-0.001595	-0.001172	0.011796	-0.001864
-0.001953	-0.002511	-0.002490	-0.001116	0.015003	-0.002930
-0.001953	-0.001628	-0.001172	-0.001205	0.016989	-0.001303
-0.002651	-0.000586	-0.002232	-0.001233	0.018403	-0.001674
-0.001396	-0.001172	-0.001395	-0.001453	0.016419	-0.001531
-0.002197	-0.001758	-0.001757	-0.002698	0.017887	-0.001563
-0.000976	-0.001953	-0.003349	-0.002232	0.015980	-0.001758
-0.002790	-0.003102	-0.002605	-0.002773	0.015448	-0.003293
-0.002232	-0.001465	-0.001767	-0.003181	0.013296	-0.003460
-0.003209	-0.002051	-0.001674	-0.001172	0.011204	-0.003906
-0.000884	-0.001004	-0.002637	-0.001172	0.010793	-0.002131
-0.000279	-0.001888	-0.000944	-0.000558	0.009956	-0.001562
-0.001675	-0.000837	-0.001724	-0.000558	0.010120	-0.000837
-0.001954	-0.001497	-0.003223	-0.000558	0.009588	-0.000732
-0.002051	-0.002883	-0.003678	-0.000558	0.010812	-0.001065
-0.002755	-0.004185	-0.004274	-0.002344	0.011718	-0.000651
-0.003767	-0.002604	-0.001674	-0.003594	0.015270	0.000325
-0.002563	0.000000	-0.002637	-0.002937	0.015886	0.000558
-0.001116	-0.000325	-0.002278	-0.001954	0.014727	-0.000651
-0.001395	-0.000651	-0.001627	-0.003084	0.014243	-0.000732
-0.000837	-0.001465	-0.000558	-0.000391	0.014276	0.000000
-0.001395	-0.000418	-0.001498	-0.001724	0.014774	-0.001511
-0.001720	-0.000418	-0.002636	-0.000279	0.011288	-0.001851
-0.002744	-0.002344	-0.002511	-0.001116	0.012239	-0.000279
-0.002929	-0.001465	-0.002790	-0.001598	0.008754	-0.003315
-0.002197	-0.003190	-0.002930	-0.002658	0.007990	-0.001172
-0.003662	-0.001674	-0.002511	-0.001835	0.010960	-0.002929
-0.002791	-0.001116	-0.005441	-0.003627	0.011733	-0.001598
-0.002372	-0.001465	-0.002511	-0.003907	0.014488	-0.001953
-0.001116	-0.002344	-0.003976	-0.003348	0.011947	0.000000
-0.000837	-0.003306	-0.004186	-0.002599	0.011985	0.000325
-0.001116	-0.003441	-0.002790	-0.002746	0.010170	0.000000
-0.002092	-0.002279	-0.003349	-0.001395	0.010352	0.000267
-0.001396	-0.000418	-0.001972	-0.000308	0.010920	-0.002279
-0.003034	-0.001897	-0.003529	-0.001851	0.009765	-0.000325
-0.002511	-0.001297	-0.004324	-0.003803	0.013006	-0.001465
-0.001628	-0.002158	-0.003255	-0.004133	-0.335963	-0.002663	2
-0.002233	-0.006319	-0.005515	-0.005078	-0.335714	-0.002436	64
-0.003209	-0.003976	-0.005999	-0.004743	-0.336781	-0.003377	51755
-0.002511	-0.003093	-0.003069	-0.002878	-0.324610	-0.002752	1791
-0.002930	-0.002511	-0.002511	-0.001724	-0.325994	-0.001465
-0.002604	-0.001227	0.000000	0.002051	-0.339767	-0.000558
-0.003673	-0.002008	-0.000977	0.001851	-0.341034	-0.001731
-0.002929	-0.001758	-0.002278	-0.001228	-0.360396	-0.000867
-0.001396	-0.002344	-0.002930	-0.003249	-0.328886	-0.001628
-0.001116	-0.001233	-0.003580	-0.004954	-0.373939	-0.002697
-0.001953	-0.002930	-0.003529	-0.005804	-0.342203	-0.002232
-0.002197	-0.002670	-0.001921	-0.005748	-0.361683	-0.003995
-0.002232	-0.001549	-0.002233	-0.001953	-0.361816	-0.003069
-0.003580	-0.001628	-0.001497	-0.000558	-0.343472	-0.003129
-0.004186	-0.001625	-0.001116	0.001562	-0.322510	-0.001953
-0.003488	-0.001758	-0.002083	0.000000	-0.350345	-0.003255
-0.001395	-0.001234	-0.002604	-0.001172	-0.356247	-0.001674
0.000279	-0.002051	-0.002995	-0.001850	-0.360784	0.000293
-0.000558	-0.002791	-0.003628	-0.002002	-0.351873	-0.000267
-0.000976	-0.002512	-0.004046	-0.002775	-0.351107	0.000558
-0.002372	-0.003115	-0.002790	-0.003348	-0.335773	0.000837
-0.002232	-0.002176	-0.002511	-0.003216	-0.344029	-0.000837
-0.003488	-0.002051	-0.001465	-0.002790	-0.324265	-0.001367
-0.004621	-0.001465	-0.001302	-0.002158	-0.340333	-0.004185
-0.003209	-0.001423	-0.001953	-0.001674	-0.332349	-0.006007
-0.000837	-0.002604	-0.002344	-0.001792	-0.346502	-0.007990
-0.001116	-0.002930	-0.002344	-0.001562	-0.341290	-0.003394
-0.000837	-0.002636	-0.002930	-0.001116	-0.308984	-0.001395
-0.001953	-0.003548	-0.002804	-0.002002	-0.322088	0.000266
-0.003697	-0.003850	-0.002232	-0.001871	-0.305804	0.000325
-0.003487	-0.002930	-0.003069	-0.001233	-0.246255	0.000837
-0.003628	-0.002511	-0.002604	-0.003070	-0.198411	-0.000266
-0.002093	-0.002605	-0.002930	-0.003036	-0.117391	-0.003222
-0.001395	-0.001850	-0.002757	-0.002820	-0.068099	-0.003995
-0.001953	-0.003125	-0.002929	-0.002512	-0.028959	-0.003348
-0.001831	-0.002930	-0.000558	-0.003795	-0.003196	-0.003572
-0.003255	-0.002278	-0.001814	-0.002776	0.000977	-0.001172
-0.004297	-0.003264	-0.003767	-0.001379	-0.006302	0.000000
-0.003069	-0.002279	-0.002767	-0.002775	-0.014560	0.000279
-0.000883	-0.002604	-0.002921	-0.001723	-0.014631	-0.000651
-0.001395	-0.002050	-0.002343	-0.001864	-0.007868	-0.003460
-0.001628	-0.003808	-0.004464	-0.002408	0.003463	-0.003196
-0.000293	-0.001465	-0.004325	-0.001507	0.011263	-0.002663
-0.000558	-0.001716	-0.003348	-0.000617	0.018647	-0.001758
-0.001302	-0.002344	-0.003348	-0.000781	0.017099	-0.001598
-0.002232	-0.004186	-0.000944	-0.000617	0.012707	0.000651
-0.003906	-0.001465	-0.003265	-0.001724	0.006697	0.001098
-0.003627	-0.002604	-0.002511	-0.002902	-0.002757	-0.000293
-0.004139	-0.001675	-0.001758	-0.002121	-0.002131	0.000000
-0.003907	-0.002605	-0.002930	-0.002791	0.000000	-0.003614
-0.002511	-0.002743	-0.002558	-0.002658	0.002447	-0.003321
-0.003581	-0.002791	-0.001953	-0.003906	0.010818	-0.003809
-0.004186	-0.004604	-0.003023	-0.002966	0.011356	-0.004353
-0.002279	-0.003907	-0.004325	-0.001850	0.015447	-0.003320
-0.003906	-0.002790	-0.002839	-0.002599	0.014617	-0.002730
-0.001953	-0.002930	-0.002930	-0.002347	0.011376	-0.001864
-0.001464	-0.000838	-0.002372	-0.001674	0.008345	-0.001954
-0.001302	-0.002185	-0.001627	0.001332	0.008020	-0.000279
-0.002467	-0.002343	-0.003349	0.000279	0.010909	-0.000799
-0.002791	-0.001162	-0.001395	-0.001234	0.012048	0.000533
-0.004511	-0.001675	-0.001465	-0.002734	0.011642	-0.000418
-0.003906	-0.002735	-0.002604	-0.002467	0.014649	-0.002098
-0.003070	-0.003223	-0.004604	-0.003516	0.010822	-0.002397
-0.001953	-0.002344	-0.003441	-0.003832	0.008611	-0.005822
-0.001209	-0.003349	-0.003200	-0.002679	0.007339	-0.005160
-0.000976	-0.002930	-0.002905	-0.003907	0.006777	-0.005326
-0.002511	-0.003255	-0.002409	-0.000390	0.006956	-0.004981
-0.003488	-0.002260	-0.002093	-0.001395	0.008079	0.000000
-0.002790	-0.001953	-0.002148	0.000000	0.011328	-0.000279
-0.003628	-0.002085	-0.001595	-0.000558	0.013579	0.001234
-0.003296	-0.002637	-0.002232	-0.001954	0.015039	-0.000651
-0.002093	-0.001758	-0.003320	-0.002687	0.014726	-0.001865
0.001464	-0.002930	-0.002930	-0.002971	0.013548	-0.002197
-0.000391	-0.004687	-0.001395	-0.002232	0.011478	-0.002278
-0.001395	-0.002930	-0.001953	-0.001674	0.008984	-0.001953
-0.004232	-0.002800	-0.003209	-0.001674	0.008523	-0.002017
-0.004081	-0.000781	-0.002068	-0.000837	0.008452	0.000279
-0.003906	-0.001004	-0.002344	-0.001953	0.010323	-0.001116
-0.003069	-0.002511	-0.002758	-0.003178	0.013939	-0.001758
-0.003348	-0.003125	-0.003567	-0.003348	0.015364	-0.004561
-0.002051	-0.004102	-0.004325	-0.001675	0.015246	-0.003222
-0.001999	-0.005524	-0.003348	-0.002232	0.015253	-0.004528
-0.001674	-0.003851	-0.001116	-0.001989	0.013507	-0.003729
-0.001628	-0.002343	-0.001255	-0.001733	0.010731	-0.001332
-0.003209	-0.001542	-0.000837	-0.003572	0.011453	-0.001099
-0.001116	-0.001542	-0.001674	-0.002232	0.014821	0.000000
-0.001954	-0.002930	-0.002343	-0.001542	0.015964	0.000837
-0.002930	-0.002856	-0.001395	-0.001061	0.019211	0.000000
-0.001395	-0.001758	-0.002344	-0.001116	0.020242	-0.002321
-0.001034	-0.002512	-0.002197	-0.001723	0.020117	-0.003551
-0.000586	-0.002790	-0.000279	-0.001034	0.018307	-0.004101
-0.001674	-0.002409	-0.002604	-0.001953	0.014294	-0.003522
-0.002930	-0.002344	-0.004032	-0.003014	0.012302	-0.001953
-0.003209	-0.002734	-0.001758	-0.001116	0.008522	-0.000732
-0.003627	0.000000	-0.001674	-0.000925	0.008257	-0.000293
-0.003581	-0.001953	-0.000279	-0.001395	0.007908	-0.001302
-0.002511	-0.002669	-0.002257	-0.000925	0.008943	-0.000879
-0.000558	-0.003104	-0.001209	-0.002344	0.012695	-0.000879
-0.000838	-0.003515	-0.002232	-0.001465	0.015346	-0.003581
-0.002325	-0.004199	-0.002897	-0.003683	0.015676	-0.001953
-0.002232	-0.002474	-0.003791	-0.001395	0.016069	-0.002636
-0.002511	-0.002929	-0.002637	-0.001395	0.013012	-0.001172
-0.003349	-0.000925	-0.003906	-0.002820	0.014085	-0.001331
-0.001172	-0.003348	-0.002084	-0.001674	0.011891	-0.002330
-0.001953	-0.001171	-0.001628	-0.002129	0.013485	-0.002177
-0.001465	-0.000558	-0.002344	-0.002995	0.010717	-0.002653
-0.000558	-0.001227	-0.001953	-0.002734	0.009890	-0.001758
-0.002511	-0.003348	-0.003348	-0.003084	0.007812	-0.002637
-0.002511	-0.002097	-0.005394	-0.002511	0.011121	-0.002630
-0.002279	-0.004785	-0.005720	-0.003125	0.010573	-0.002564
-0.003070	-0.005775	-0.005302	-0.002374	0.009574	-0.002308
-0.002511	-0.006446	-0.002344	-0.000926	0.011397	-0.002783
-0.001529	-0.003398	-0.003906	-0.002232	0.012467	-0.002512
-0.003209	-0.002467	-0.004186	-0.003592	0.010418	-0.002563
-0.001116	-0.002427	-0.001465	-0.002790	0.009292	-0.002071
-0.003628	-0.002637	-0.001953	-0.000279	0.010387	-0.001953
-0.003400	-0.000617	-0.001954	-0.000366	0.010387	-0.001598
-0.002651	-0.003208	-0.001953	-0.001395	0.010594	-0.001116
-0.003069	-0.002776	-0.001302	-0.000558	0.013583	-0.002929
-0.000977	-0.002734	-0.001497	-0.001116	0.012430	-0.002511
-0.000837	-0.004897	-0.001674	-0.001831	0.010159	-0.006925
0.000000	-0.001465	-0.002930	-0.001116	0.010281	-0.003995
0.000000	-0.003809	-0.003516	-0.002068	0.008073	-0.002992
-0.002511	-0.004604	-0.002197	-0.002343	0.009423	-0.002930
-0.001674	-0.003348	-0.002705	0.000617	0.007845	0.000000
-0.002930	-0.003767	-0.002232	-0.002232	0.009766	0.001954
-0.003209	-0.002636	-0.002232	-0.001954	0.010311	0.001628
-0.004185	-0.002636	-0.003939	-0.002623	0.012932	-0.000279
-0.002441	-0.002805	-0.001953	-0.002467	0.003663	-0.001850
-0.001172	-0.001884	-0.001302	-0.003014	0.015422	-0.002249
-0.002864	-0.002971	-0.002447	-0.001954	0.016566	-0.003433
-0.001953	-0.001116	-0.001674	-0.000837	0.018324	-0.003881
-0.002563	-0.002512	-0.001674	-0.002159	0.015776	-0.001953
-0.002232	-0.002743	-0.002697	-0.001234	0.013012	-0.003462
-0.003393	-0.003628	-0.002929	-0.002159	0.013442	-0.000651
-0.002697	-0.003906	-0.003348	-0.003125	0.012911	0.000000
-0.002233	-0.004557	-0.002976	-0.003054	0.013824	-0.001116
-0.002344	-0.002343	-0.002930	-0.002735	0.009854	-0.001563
-0.001628	-0.003495	-0.001465	-0.002344	0.012518	-0.001332
-0.001953	-0.001464	-0.000279	-0.000925	0.014775	-0.001542
